Feat,Indi,Pais,CCod,ICod,Year,Value
Ahorro ajustado: gasto en educación (% del INB),Environment,Argentina,ARG,NY.ADJ.AEDU.GN.ZS,2000,4.6
Producción pesquera total (toneladas métricas),Environment,Argentina,ARG,ER.FSH.PROD.MT,2000,923584.0
Producción de la pesca de captura (toneladas métricas),Environment,Argentina,ARG,ER.FSH.CAPT.MT,2000,921800.0
Tierras cultivables (% del área de tierra),Environment,Argentina,ARG,AG.LND.ARBL.ZS,2000,10.0997920845985
Tierras agrícolas (% del área de tierra),Environment,Argentina,ARG,AG.LND.AGRI.ZS,2000,46.9581867146078
"Población de 45 a 49 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.4549.MA.5Y,2000,5.474099210800952
"Población de 45 a 49 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.4549.FE.5Y,2000,5.434301969043009
"Población de 40 a 44 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.4044.MA.5Y,2000,5.817798261778259
"Población de 40 a 44 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.4044.FE.5Y,2000,5.81389055721809
"Población de 35 a 39 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.3539.MA.5Y,2000,6.23120500594449
"Población de 35 a 39 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.3539.FE.5Y,2000,6.28589553654179
"Población de 30 a 34 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.3034.MA.5Y,2000,6.587606124151112
"Población de 30 a 34 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.3034.FE.5Y,2000,6.60750057269495
"Población de 25 a 29 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.2529.MA.5Y,2000,7.482288775044039
"Población de 25 a 29 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.2529.FE.5Y,2000,7.41712549452413
"Población de 20 a 24 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.2024.MA.5Y,2000,8.96920181785415
"Población de 20 a 24 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.2024.FE.5Y,2000,8.579146863436591
"Población entre 15 y 64 años de edad, hombres (% del total)",Health,Argentina,ARG,SP.POP.1564.MA.ZS,2000,62.164520550050405
"Población entre 0 y 14 años de edad, hombres (% del total)",Health,Argentina,ARG,SP.POP.0014.MA.ZS,2000,29.7465873323004
Tasa de mortalidad en un año (por cada 1.000 personas),Health,Argentina,ARG,SP.DYN.CDRT.IN,2000,7.845
Poverty gap at $5.50 a day (2011 PPP) (%),Poverty,Argentina,ARG,SI.POV.UMIC.GP,2000,11.2
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),Poverty,Argentina,ARG,SI.POV.UMIC,2000,26.3
Poverty gap at $3.20 a day (2011 PPP) (%),Poverty,Argentina,ARG,SI.POV.LMIC.GP,2000,5.4
Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty,Argentina,ARG,SI.POV.LMIC,2000,12.6
Índice de Gini,Poverty,Argentina,ARG,SI.POV.GINI,2000,51.1
"Brecha de pobreza a $1,90 por día (2011 PPA) (%)",Poverty,Argentina,ARG,SI.POV.GAPS,2000,2.9
"Tasa de incidencia de la pobreza, sobre la base de $1,90 por día (2011 PPA) (% de la población)",Poverty,Argentina,ARG,SI.POV.DDAY,2000,5.7
Participación en el ingreso del 20% peor remunerado de la población,Poverty,Argentina,ARG,SI.DST.FRST.20,2000,3.2
Participación en el ingreso del 10% peor remunerado de la población,Poverty,Argentina,ARG,SI.DST.FRST.10,2000,0.9
Participación en el ingreso del 10% mejor remunerado de la población,Poverty,Argentina,ARG,SI.DST.10TH.10,2000,37.7
Participación en el ingreso del 20% mejor remunerado de la población,Poverty,Argentina,ARG,SI.DST.05TH.20,2000,55.1
Participación en el ingreso del cuarto quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.04TH.20,2000,21.3
Participación en el ingreso del tercer quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.03RD.20,2000,12.8
Participación en el ingreso del segundo quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.02ND.20,2000,7.6
"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.NE.ZS,2000,15.0
"Desempleo, varones (% de participación masculina en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.MA.NE.ZS,2000,14.0500001907349
"Desempleo, mujeres (% de participación femenina en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.FE.NE.ZS,2000,16.379999160766598
"Tasa de participación en la fuerza laboral, total (% de la población total mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.NE.ZS,2000,57.720001220703104
"Tasa de participación en la fuerza laboral, varones (% de la población masculina mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.MA.NE.ZS,2000,73.3399963378906
Proporcin de tasas de participacin laboral femenina y masculina (%) (estimación modelado OIT),Social_protection,Argentina,ARG,SL.TLF.CACT.FM.ZS,2000,66.3117691932239
Proporción de participación en la fuerza laboral de mujeres y varones (%) (estimación nacional),Social_protection,Argentina,ARG,SL.TLF.CACT.FM.NE.ZS,2000,60.1445361506822
"Tasa de población activa, mujeres (% de la población femenina mayor de 15 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.CACT.FE.ZS,2000,49.826000213623
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.FE.NE.ZS,2000,44.1100006103516
"Tasa de participación en la fuerza laboral, total (% del total de la población entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.ZS,2000,69.0070037841797
"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.MA.ZS,2000,81.53399658203129
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.FE.ZS,2000,57.0620002746582
Tasa de participación en la fuerza laboral de personas entre 15 y 24 años; total (%) (estimación modelado OIT),Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.ZS,2000,46.0579986572266
"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-24 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.MA.ZS,2000,54.1380004882813
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-24 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.FE.ZS,2000,38.0019989013672
Población entre 15 y 64 años de edad (% del total),Education,Argentina,ARG,SP.POP.1564.TO.ZS,2001,62.0204389717985
Población entre 0 y 14 años de edad (% del total),Education,Argentina,ARG,SP.POP.0014.TO.ZS,2001,28.1979373559985
"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",Education,Argentina,ARG,SL.UEM.TOTL.MA.ZS,2001,17.4120006561279
"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",Education,Argentina,ARG,SL.UEM.TOTL.FE.ZS,2001,17.1919994354248
"Población activa, total",Education,Argentina,ARG,SL.TLF.TOTL.IN,2001,16519968.0
"Educación de nivel secundario, alumnos en programas de educación general",Education,Argentina,ARG,SE.SEC.ENRL.GC,2001,3904915.0
"Educación de nivel secundario, alumnos",Education,Argentina,ARG,SE.SEC.ENRL,2001,3904915.0
"Inscripción escolar, nivel primario, varones (% bruto)",Education,Argentina,ARG,SE.PRM.ENRR.MA,2001,116.68892
"Inscripción escolar, nivel primario, mujeres (% bruto)",Education,Argentina,ARG,SE.PRM.ENRR.FE,2001,115.79878000000001
"Inscripción escolar, nivel primario (% bruto)",Education,Argentina,ARG,SE.PRM.ENRR,2001,116.25017
"Educación de nivel primario, alumnos (% de mujeres)",Education,Argentina,ARG,SE.PRM.ENRL.FE.ZS,2001,49.09796
"Educación de nivel primario, alumnos",Education,Argentina,ARG,SE.PRM.ENRL,2001,4950674.0
"Tasa de finalización de la educación de nivel primario, total (% del grupo etario correspondiente)",Education,Argentina,ARG,SE.PRM.CMPT.ZS,2001,96.82166
"Inscripción escolar, nivel preprimario (% bruto)",Education,Argentina,ARG,SE.PRE.ENRR,2001,59.57181
Proporción de inscripciones de mujeres con respecto a varones en la educación primaria (%),Education,Argentina,ARG,SE.ENR.PRIM.FM.ZS,2001,0.9923700000000001
"Supervivencia hasta los 65 años, varones (% de la cohorte)",Gender,Argentina,ARG,SP.DYN.TO65.MA.ZS,2001,71.94141280000002
"Supervivencia hasta los 65 años, mujeres (% de la cohorte)",Gender,Argentina,ARG,SP.DYN.TO65.FE.ZS,2001,84.13790440000002
"Tasa de fertilidad, total (nacimientos por cada mujer)",Gender,Argentina,ARG,SP.DYN.TFRT.IN,2001,2.512
"Esperanza de vida al nacer, varones (años)",Gender,Argentina,ARG,SP.DYN.LE00.MA.IN,2001,70.307
"Esperanza de vida al nacer, mujeres (años)",Gender,Argentina,ARG,SP.DYN.LE00.FE.IN,2001,77.155
"Tasa de mortalidad, adultos, varones (por cada 1.000 varones adultos)",Gender,Argentina,ARG,SP.DYN.AMRT.MA,2001,179.206
"Tasa de mortalidad, adultos, mujeres (por cada 1.000 mujeres adultas)",Gender,Argentina,ARG,SP.DYN.AMRT.FE,2001,96.186
Tasa de fertilidad en adolescentes (nacimientos por cada 1.000 mujeres entre 15 y 19 años de edad),Gender,Argentina,ARG,SP.ADO.TFRT,2001,65.2066
"Población activa, mujeres (% de la población activa total)",Gender,Argentina,ARG,SL.TLF.TOTL.FE.ZS,2001,41.99141305842721
"Trabajadores familiares que contribuyen, mujeres (% del empleo femenino)",Gender,Argentina,ARG,SL.FAM.WORK.FE.ZS,2001,1.7519999742507901
"Relación entre empleo y población, edades entre 15 y 24 años, mujeres (%) (estimación modelado OIT)",Gender,Argentina,ARG,SL.EMP.1524.SP.FE.ZS,2001,23.350999832153306
"Empleados en agricultura, mujeres (% del empleo femenino)",Gender,Argentina,ARG,SL.AGR.EMPL.FE.ZS,2001,0.29899999499321
"Educación de nivel secundario, alumnos en programas de educación general (% de mujeres)",Gender,Argentina,ARG,SE.SEC.ENRL.GC.FE.ZS,2001,50.838190000000004
"Inscripción escolar, nivel preprimario, varones (% bruto)",Gender,Argentina,ARG,SE.PRE.ENRR.MA,2001,59.09358
"Inscripción escolar, nivel preprimario, mujeres (% bruto)",Gender,Argentina,ARG,SE.PRE.ENRR.FE,2001,60.066469999999995
Rentas totales de los recursos naturales (% del PIB),Environment,Argentina,ARG,NY.GDP.TOTL.RT.ZS,2001,1.96846711044407
Rentas del petróleo (% del PIB),Environment,Argentina,ARG,NY.GDP.PETR.RT.ZS,2001,1.5639847675574898
Renta del gas natural (% del PIB),Environment,Argentina,ARG,NY.GDP.NGAS.RT.ZS,2001,0.30213143082429306
Rentas mineras  (% del PIB),Environment,Argentina,ARG,NY.GDP.MINR.RT.ZS,2001,0.0631184552323078
Rentas forestales (% del PIB),Environment,Argentina,ARG,NY.GDP.FRST.RT.ZS,2001,0.0391085681092495
Ahorro ajustado: agotamiento de fuentes de energía (US$ actuales),Environment,Argentina,ARG,NY.ADJ.DNGY.CD,2001,4115638530.4731603
Ahorro ajustado: agotamiento de minerales (US$ actuales),Environment,Argentina,ARG,NY.ADJ.DMIN.CD,2001,88094952.16644141
Ahorro ajustado: consumo de capital fijo (US$ actuales),Environment,Argentina,ARG,NY.ADJ.DKAP.CD,2001,29779385217.6009
Ahorro ajustado: agotamiento neto de recursos forestales (US$ a precios actuales),Environment,Argentina,ARG,NY.ADJ.DFOR.CD,2001,17850247.8128658
Ahorro ajustado: daño por emisión de dióxido de carbono (US$ actuales),Environment,Argentina,ARG,NY.ADJ.DCO2.CD,2001,2033162111.49883
Ahorro ajustado: gasto en educación (% del INB),Environment,Argentina,ARG,NY.ADJ.AEDU.GN.ZS,2001,4.92
Producción pesquera total (toneladas métricas),Environment,Argentina,ARG,ER.FSH.PROD.MT,2001,932421.0
Producción de la pesca de captura (toneladas métricas),Environment,Argentina,ARG,ER.FSH.CAPT.MT,2001,931081.0
Tierras cultivables (% del área de tierra),Environment,Argentina,ARG,AG.LND.ARBL.ZS,2001,10.138525006485901
Tierras agrícolas (% del área de tierra),Environment,Argentina,ARG,AG.LND.AGRI.ZS,2001,46.9932655872605
"Población de 45 a 49 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.4549.MA.5Y,2001,5.45962010401403
"Población de 45 a 49 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.4549.FE.5Y,2001,5.44129040759326
"Población de 40 a 44 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.4044.MA.5Y,2001,5.81030429223163
"Población de 40 a 44 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.4044.FE.5Y,2001,5.83061523873224
"Población de 35 a 39 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.3539.MA.5Y,2001,6.21299881330872
"Población de 35 a 39 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.3539.FE.5Y,2001,6.27713577184852
"Población de 30 a 34 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.3034.MA.5Y,2001,6.62693672019049
"Población de 30 a 34 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.3034.FE.5Y,2001,6.64594979579889
"Población de 25 a 29 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.2529.MA.5Y,2001,7.67477716095775
"Población de 25 a 29 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.2529.FE.5Y,2001,7.570234007721031
"Población de 20 a 24 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.2024.MA.5Y,2001,8.96522377654384
"Población de 20 a 24 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.2024.FE.5Y,2001,8.54156537229487
"Población entre 15 y 64 años de edad, hombres (% del total)",Health,Argentina,ARG,SP.POP.1564.MA.ZS,2001,62.3790783253834
"Población entre 0 y 14 años de edad, hombres (% del total)",Health,Argentina,ARG,SP.POP.0014.MA.ZS,2001,29.4800249145469
Tasa de mortalidad en un año (por cada 1.000 personas),Health,Argentina,ARG,SP.DYN.CDRT.IN,2001,7.83
Poverty gap at $5.50 a day (2011 PPP) (%),Poverty,Argentina,ARG,SI.POV.UMIC.GP,2001,14.8
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),Poverty,Argentina,ARG,SI.POV.UMIC,2001,31.0
Poverty gap at $3.20 a day (2011 PPP) (%),Poverty,Argentina,ARG,SI.POV.LMIC.GP,2001,8.2
Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty,Argentina,ARG,SI.POV.LMIC,2001,17.3
Índice de Gini,Poverty,Argentina,ARG,SI.POV.GINI,2001,53.3
"Brecha de pobreza a $1,90 por día (2011 PPA) (%)",Poverty,Argentina,ARG,SI.POV.GAPS,2001,4.9
"Tasa de incidencia de la pobreza, sobre la base de $1,90 por día (2011 PPA) (% de la población)",Poverty,Argentina,ARG,SI.POV.DDAY,2001,9.4
Participación en el ingreso del 20% peor remunerado de la población,Poverty,Argentina,ARG,SI.DST.FRST.20,2001,2.6
Participación en el ingreso del 10% peor remunerado de la población,Poverty,Argentina,ARG,SI.DST.FRST.10,2001,0.7
Participación en el ingreso del 10% mejor remunerado de la población,Poverty,Argentina,ARG,SI.DST.10TH.10,2001,39.5
Participación en el ingreso del 20% mejor remunerado de la población,Poverty,Argentina,ARG,SI.DST.05TH.20,2001,57.0
Participación en el ingreso del cuarto quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.04TH.20,2001,21.1
Participación en el ingreso del tercer quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.03RD.20,2001,12.3
Participación en el ingreso del segundo quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.02ND.20,2001,7.1
"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.NE.ZS,2001,17.3199996948242
"Desempleo, varones (% de participación masculina en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.MA.NE.ZS,2001,17.4099998474121
"Desempleo, mujeres (% de participación femenina en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.FE.NE.ZS,2001,17.1900005340576
"Tasa de participación en la fuerza laboral, total (% de la población total mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.NE.ZS,2001,56.7999992370605
"Tasa de participación en la fuerza laboral, varones (% de la población masculina mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.MA.NE.ZS,2001,72.5999984741211
Proporcin de tasas de participacin laboral femenina y masculina (%) (estimación modelado OIT),Social_protection,Argentina,ARG,SL.TLF.CACT.FM.ZS,2001,65.928273856256
Proporción de participación en la fuerza laboral de mujeres y varones (%) (estimación nacional),Social_protection,Argentina,ARG,SL.TLF.CACT.FM.NE.ZS,2001,59.504134532920894
"Tasa de población activa, mujeres (% de la población femenina mayor de 15 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.CACT.FE.ZS,2001,49.523998260498
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.FE.NE.ZS,2001,43.2000007629395
"Tasa de participación en la fuerza laboral, total (% del total de la población entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.ZS,2001,68.87400054931639
"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.MA.ZS,2001,81.5550003051758
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.FE.ZS,2001,56.7809982299805
Tasa de participación en la fuerza laboral de personas entre 15 y 24 años; total (%) (estimación modelado OIT),Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.ZS,2001,45.9329986572266
